ENSG	Name	Size
ENSG00000047056.13	WDR37	2159
ENSG00000047188.14	YTHDC2	2829.14285714286
ENSG00000047230.13	CTPS2	2545.6
ENSG00000047249.15	ATP6V1H	958.736842105263
ENSG00000047315.13	POLR2B	1958.76923076923
ENSG00000047346.11	FAM214A	1873.375
ENSG00000047365.10	ARAP2	1987.7
ENSG00000047410.12	TPR	2280.11111111111
ENSG00000047457.12	CP	1597.86666666667
ENSG00000047578.11	KIAA0556	1591.5
ENSG00000047579.18	DTNBP1	1244.5
ENSG00000047597.5	XK	5206
ENSG00000047617.13	ANO2	1403.91666666667
ENSG00000047621.10	C12orf4	1269.75
ENSG00000047634.13	SCML1	2355.42857142857
ENSG00000047644.16	WWC3	3589
ENSG00000047648.20	ARHGAP6	3911
ENSG00000047662.4	FAM184B	6622
ENSG00000047849.20	MAP4	2598.0625
ENSG00000047932.12	GOPC	4500
ENSG00000047936.9	ROS1	5177.66666666667
ENSG00000048028.10	USP28	1566.8
ENSG00000048052.20	HDAC9	2006.48275862069
ENSG00000048140.16	TSPAN17	2015.77777777778
ENSG00000048162.18	NOP16	825.909090909091
ENSG00000048342.14	CC2D2A	2151
ENSG00000048392.10	RRM2B	1303.09090909091
ENSG00000048405.8	ZNF800	2047.5
ENSG00000048462.9	TNFRSF17	724.333333333333
ENSG00000048471.12	SNX29	1881
ENSG00000048540.13	LMO3	1568.11428571429
ENSG00000048544.5	MRPS10	2110
ENSG00000048545.12	GUCA1A	1680.8
ENSG00000048649.12	RSF1	2364.66666666667
ENSG00000048707.12	VPS13D	4643.64285714286
ENSG00000048740.16	CELF2	3661.17647058824
ENSG00000048828.15	FAM120A	2535.2
ENSG00000048991.15	R3HDM1	1733.25
ENSG00000049089.12	COL9A2	1079.45454545455
ENSG00000049130.12	KITLG	1980.2
ENSG00000049167.12	ERCC8	1380.875
ENSG00000049192.13	ADAMTS6	2914.75
ENSG00000049239.11	H6PD	5812.33333333333
ENSG00000049245.11	VAMP3	1144.33333333333
ENSG00000049246.13	PER3	3291.88888888889
ENSG00000049247.12	UTS2	860
ENSG00000049249.7	TNFRSF9	2230.5
ENSG00000049283.16	EPN3	1206.44444444444
ENSG00000049323.14	LTBP1	2619
ENSG00000049449.7	RCN1	1286
ENSG00000049540.15	ELN	1766.5
ENSG00000049541.9	RFC2	970
ENSG00000049618.20	ARID1B	3626.42857142857
ENSG00000049656.12	CLPTM1L	1043.125
ENSG00000049759.15	NEDD4L	1852.78947368421
ENSG00000049768.13	FOXP3	1835.66666666667
ENSG00000049769.11	PPP1R3F	1957.8
ENSG00000049860.12	HEXB	938.076923076923
ENSG00000049883.13	PTCD2	2290.66666666667
ENSG00000050030.12	KIAA2022	7617
ENSG00000050130.16	JKAMP	1345.6
ENSG00000050165.16	DKK3	1038.6875
ENSG00000050327.13	ARHGEF5	2786.25
ENSG00000050344.8	NFE2L3	2079.33333333333
ENSG00000050393.10	MCUR1	2639.66666666667
ENSG00000050405.12	LIMA1	1866.6875
ENSG00000050426.14	LETMD1	1039.13513513514
ENSG00000050438.15	SLC4A8	2824.5
ENSG00000050555.16	LAMC3	3074
ENSG00000050628.19	PTGER3	2244.75
ENSG00000050730.14	TNIP3	1291.71428571429
ENSG00000050748.16	MAPK9	2308.53846153846
ENSG00000050767.14	COL23A1	1986
ENSG00000050820.15	BCAR1	1998.2380952381
ENSG00000051009.9	FAM160A2	2391.8
ENSG00000051108.13	HERPUD1	1056.68421052632
ENSG00000051128.17	HOMER3	1105.5
ENSG00000051180.15	RAD51	1237.9
ENSG00000051341.12	POLQ	4820.5
ENSG00000051382.7	PIK3CB	2223.5
ENSG00000051523.9	CYBA	750.8
ENSG00000051596.8	THOC3	826.916666666667
ENSG00000051620.9	HEBP2	3007.75
ENSG00000051825.13	MPHOSPH9	1500.82608695652
ENSG00000052126.13	PLEKHA5	2308.125
ENSG00000052344.14	PRSS8	1051.33333333333
ENSG00000052723.10	SIKE1	1116.5
ENSG00000052749.12	RRP12	1849.2
ENSG00000052795.11	FNIP2	2413.83333333333
ENSG00000052802.11	MSMO1	1307.8
ENSG00000052841.13	TTC17	1599.2
ENSG00000052850.5	ALX4	5750
ENSG00000053108.15	FSTL4	1863.57142857143
ENSG00000053254.14	FOXN3	1250.15789473684
ENSG00000053328.8	METTL24	948
ENSG00000053371.11	AKR7A2	947
ENSG00000053372.4	MRTO4	1100.66666666667
ENSG00000053438.8	NNAT	1253
ENSG00000053501.11	USE1	795.5
ENSG00000053524.10	MCF2L2	2732.5
ENSG00000053702.13	NRIP2	1305
ENSG00000053747.14	LAMA3	3246.21428571429
ENSG00000053770.10	AP5M1	2103.33333333333
ENSG00000053900.9	ANAPC4	1551.36363636364
ENSG00000053918.14	KCNQ1	1260.83333333333
ENSG00000054116.10	TRAPPC3	1098.1
ENSG00000054118.12	THRAP3	2172
ENSG00000054148.16	PHPT1	842.5
ENSG00000054179.10	ENTPD2	1472.5
ENSG00000054219.10	LY75	2922.5
ENSG00000054267.19	ARID4B	3109.38461538462
ENSG00000054277.11	OPN3	1347.71428571429
ENSG00000054282.14	SDCCAG8	978.363636363636
ENSG00000054356.12	PTPRN	1491.64705882353
ENSG00000054392.11	HHAT	3023.44444444444
ENSG00000054523.15	KIF1B	4784.84615384615
ENSG00000054598.6	FOXC1	3926
ENSG00000054611.12	TBC1D22A	1881.63636363636
ENSG00000054654.14	SYNE2	5444
ENSG00000054690.12	PLEKHH1	1950.0625
ENSG00000054793.12	ATP9A	5337.66666666667
ENSG00000054796.11	SPO11	1410.2
ENSG00000054803.3	CBLN4	3024
ENSG00000054938.14	CHRDL2	1387.4
ENSG00000054965.9	FAM168A	2319.2
ENSG00000054967.11	RELT	2270.28571428571
ENSG00000054983.15	GALC	1377.4375
ENSG00000055044.9	NOP58	797.7
ENSG00000055070.15	SZRD1	1519.9
ENSG00000055118.13	KCNH2	3131.16666666667
ENSG00000055130.14	CUL1	2870.75
ENSG00000055147.16	FAM114A2	1133.29411764706
ENSG00000055163.17	CYFIP2	1686.21739130435
ENSG00000055208.16	TAB2	2517.33333333333
ENSG00000055211.11	GINM1	1293.5
ENSG00000055332.15	EIF2AK2	2623
ENSG00000055483.18	USP36	1544.45833333333
ENSG00000055609.16	KMT2C	6131.36363636364
ENSG00000055732.11	MCOLN3	2534.5
ENSG00000055813.5	CCDC85A	3982
ENSG00000055917.14	PUM2	2730
ENSG00000055950.15	MRPL43	919.785714285714
ENSG00000055955.14	ITIH4	1436
ENSG00000055957.9	ITIH1	1281.91666666667
ENSG00000056050.6	HPF1	755.666666666667
ENSG00000056097.14	ZFR	2061.85714285714
ENSG00000056277.14	ZNF280C	3302
ENSG00000056291.16	NPFFR2	1550.4
ENSG00000056487.14	PHF21B	1570.5
ENSG00000056558.9	TRAF1	4780.66666666667
ENSG00000056586.14	RC3H2	2899.4
ENSG00000056736.8	IL17RB	1960
ENSG00000056972.17	TRAF3IP2	1736.75
ENSG00000056998.17	GYG2	1719.22222222222
ENSG00000057019.14	DCBLD2	1858.9
ENSG00000057149.13	SERPINB3	1659
ENSG00000057252.11	SOAT1	5340
ENSG00000057294.12	PKP2	1849.14285714286
ENSG00000057468.6	MSH4	3266
ENSG00000057593.12	F7	1713.33333333333
ENSG00000057608.15	GDI2	1171.88888888889
ENSG00000057657.13	PRDM1	2377.16666666667
ENSG00000057663.11	ATG5	2261.7
ENSG00000057704.9	TMCC3	2822
ENSG00000057757.8	PITHD1	1216.33333333333
ENSG00000057935.12	MTA3	1686.26315789474
ENSG00000058056.7	USP13	2888.8
ENSG00000058063.14	ATP11B	2024.7
ENSG00000058085.13	LAMC2	2630.75
ENSG00000058091.15	CDK14	1731.86666666667
ENSG00000058262.8	SEC61A1	1917.71428571429
ENSG00000058272.14	PPP1R12A	1867.61904761905
ENSG00000058335.14	RASGRF1	2549.22222222222
ENSG00000058404.18	CAMK2B	1446.19230769231
ENSG00000058453.15	CROCC	1759.92307692308
ENSG00000058600.14	POLR3E	1644.15789473684
ENSG00000058668.13	ATP2B4	4095.85714285714
ENSG00000058673.14	ZC3H11A	3658.73333333333
ENSG00000058729.9	RIOK2	1228.14285714286
ENSG00000058799.12	YIPF1	1216
ENSG00000058804.11	NDC1	2959.5
ENSG00000058866.13	DGKG	2178.3
ENSG00000059122.15	FLYWCH1	1738.92857142857
ENSG00000059145.17	UNKL	1572.47058823529
ENSG00000059377.14	TBXAS1	1239.21052631579
ENSG00000059378.11	PARP12	1279.83333333333
ENSG00000059573.7	ALDH18A1	1743
ENSG00000059588.8	TARBP1	1450.88888888889
ENSG00000059691.10	GATB	1737
ENSG00000059728.9	MXD1	2349.5
ENSG00000059758.6	CDK17	1143.58333333333
ENSG00000059769.18	DNAJC25	2446
ENSG00000059804.14	SLC2A3	1441.63636363636
ENSG00000059915.15	PSD	1782.77777777778
ENSG00000060069.15	CTDP1	2384.875
ENSG00000060138.11	YBX3	1078.94444444444
ENSG00000060140.7	STYK1	912.5
ENSG00000060237.15	WNK1	3154.80952380952
ENSG00000060303.5	RPS17P5	408
ENSG00000060339.12	CCAR1	1926.72222222222
ENSG00000060491.15	OGFR	2165.75
ENSG00000060558.3	GNA15	1170.33333333333
ENSG00000060566.12	CREB3L3	1506
ENSG00000060642.9	PIGV	1340.5
ENSG00000060656.18	PTPRU	2479.63636363636
ENSG00000060688.11	SNRNP40	1010.28571428571
ENSG00000060709.12	RIMBP2	2464.4
ENSG00000060718.17	COL11A1	3187.66666666667
ENSG00000060749.13	QSER1	3062.16666666667
ENSG00000060762.17	MPC1	892.571428571429
ENSG00000060971.16	ACAA1	1317.21052631579
ENSG00000060982.13	BCAT1	2649.1
ENSG00000061273.16	HDAC7	1626.31034482759
ENSG00000061337.14	LZTS1	3252.5
ENSG00000061455.10	PRDM6	2684
ENSG00000061492.10	WNT8A	1457.75
ENSG00000061656.8	SPAG4	850
ENSG00000061676.13	NCKAP1	3611.125
ENSG00000061794.11	MRPS35	1075.2
ENSG00000061918.11	GUCY1B3	2452.28571428571
ENSG00000061936.8	SFSWAP	2330.36363636364
ENSG00000061938.15	TNK2	1863.18181818182
ENSG00000061987.13	MON2	3629.46153846154
ENSG00000062038.12	CDH3	1528.3
ENSG00000062096.13	ARSF	2077.5
ENSG00000062194.14	GPBP1	2024.22222222222
ENSG00000062282.13	DGAT2	1872.22222222222
ENSG00000062370.15	ZNF112	1535.5
ENSG00000062485.17	CS	970.65625
ENSG00000062524.14	LTK	2374.16666666667
ENSG00000062582.12	MRPS24	859.6
ENSG00000062598.16	ELMO2	1632.44444444444
ENSG00000062650.16	WAPL	3511.85714285714
ENSG00000062716.9	VMP1	979.352941176471
ENSG00000062725.8	APPBP2	2267
ENSG00000062822.11	POLD1	1733.85714285714
ENSG00000063015.18	SEZ6	2892.44444444444
ENSG00000063046.16	EIF4B	1277.21428571429
ENSG00000063127.14	SLC6A16	1275.28571428571
ENSG00000063169.9	BICRA	3820
ENSG00000063176.14	SPHK2	1872
ENSG00000063177.11	RPL18	1073.5
ENSG00000063180.7	CA11	749.5
ENSG00000063241.6	ISOC2	1134.75
ENSG00000063244.11	U2AF2	1136.125
ENSG00000063245.13	EPN1	3308.28571428571
ENSG00000063322.12	MED29	2186
ENSG00000063438.15	AHRR	1593.36363636364
ENSG00000063515.2	GSC2	1033
ENSG00000063587.13	ZNF275	4277
ENSG00000063601.15	MTMR1	1495.23076923077
ENSG00000063660.7	GPC1	1761.33333333333
ENSG00000063761.14	ADCK1	1530.75
ENSG00000063854.11	HAGH	1155.41666666667
ENSG00000063978.14	RNF4	1056.5
ENSG00000064012.20	CASP8	1359.05
ENSG00000064042.16	LIMCH1	3144.18181818182
ENSG00000064102.13	INTS13	932
ENSG00000064115.9	TM7SF3	709.578947368421
ENSG00000064195.7	DLX3	1718
ENSG00000064199.5	SPA17	1787.25
ENSG00000064201.14	TSPAN32	1101.29411764706
ENSG00000064205.9	WISP2	1701.5
ENSG00000064218.4	DMRT3	1340
ENSG00000064225.11	ST3GAL6	1246.07407407407
ENSG00000064270.11	ATP2C2	1409.33333333333
ENSG00000064300.7	NGFR	1986.66666666667
ENSG00000064309.13	CDON	2923.22222222222
ENSG00000064313.10	TAF2	1214.88888888889
ENSG00000064393.14	HIPK2	7318.33333333333
ENSG00000064419.12	TNPO3	3710.8
ENSG00000064489.20	BORCS8-MEF2B	1237.375
ENSG00000064490.12	RFXANK	825.6
ENSG00000064545.13	TMEM161A	1107.6
ENSG00000064547.12	LPAR2	1038
ENSG00000064601.15	CTSA	1126.61111111111
ENSG00000064607.15	SUGP2	2751.93333333333
ENSG00000064651.12	SLC12A2	3193.875
ENSG00000064652.9	SNX24	787.916666666667
ENSG00000064655.17	EYA2	1347.3
ENSG00000064666.13	CNN2	1308.5
ENSG00000064687.11	ABCA7	1665.05263157895
ENSG00000064692.17	SNCAIP	2059.31818181818
ENSG00000064703.10	DDX20	2188.4
ENSG00000064726.8	BTBD1	1363.4
ENSG00000064763.9	FAR2	1180.6
ENSG00000064787.11	BCAS1	3329.25
ENSG00000064835.9	POU1F1	984.25
ENSG00000064886.12	CHI3L2	927.117647058824
ENSG00000064932.14	SBNO2	2102.2
ENSG00000064933.15	PMS1	1947.45454545455
ENSG00000064961.17	HMG20B	902.125
ENSG00000064989.11	CALCRL	1783.77777777778
ENSG00000064995.15	TAF11	1522.5
ENSG00000064999.13	ANKS1A	3652
ENSG00000065000.14	AP3D1	2007.75
ENSG00000065029.13	ZNF76	1609.45454545455
ENSG00000065054.12	SLC9A3R2	1093.44444444444
ENSG00000065057.6	NTHL1	752.8
ENSG00000065060.15	UHRF1BP1	7138
ENSG00000065135.8	GNAI3	27174
ENSG00000065150.17	IPO5	1255.96153846154
ENSG00000065154.10	OAT	986
ENSG00000065183.14	WDR3	3105.25
ENSG00000065243.17	PKN2	2172.16666666667
ENSG00000065268.9	WDR18	1060.18181818182
ENSG00000065308.4	TRAM2	6908
ENSG00000065320.7	NTN1	3327
ENSG00000065325.11	GLP2R	2395.75
ENSG00000065328.15	MCM10	2106.42857142857
ENSG00000065357.18	DGKA	1175.40425531915
ENSG00000065361.13	ERBB3	1641.66666666667
ENSG00000065371.16	ROPN1	1172.27272727273
ENSG00000065413.15	ANKRD44	1696.76923076923
ENSG00000065427.13	KARS	1101
ENSG00000065457.9	ADAT1	924.5
ENSG00000065485.16	PDIA5	1066
ENSG00000065491.8	TBC1D22B	3462
ENSG00000065518.7	NDUFB4	701.666666666667
ENSG00000065526.9	SPEN	3360.6
ENSG00000065534.17	MYLK	3628.38095238095
ENSG00000065548.16	ZC3H15	829.888888888889
ENSG00000065559.13	MAP2K4	1410.2
ENSG00000065600.11	TMEM206	1281
ENSG00000065609.13	SNAP91	2019
ENSG00000065613.12	SLK	5353.66666666667
ENSG00000065615.12	CYB5R4	3594.66666666667
ENSG00000065618.15	COL17A1	2148.14285714286
ENSG00000065621.13	GSTO2	1956.42857142857
ENSG00000065665.19	SEC61A2	1280.85714285714
ENSG00000065675.13	PRKCQ	3170.5
ENSG00000065717.13	TLE2	1086.68181818182
ENSG00000065802.10	ASB1	1425
ENSG00000065809.12	FAM107B	1161.85714285714
ENSG00000065833.8	ME1	3371
ENSG00000065882.14	TBC1D1	1600.68421052632
ENSG00000065883.13	CDK13	3270
ENSG00000065911.10	MTHFD2	1548.375
ENSG00000065923.8	SLC9A7	3096.8
ENSG00000065970.7	FOXJ2	2945.33333333333
ENSG00000065978.16	YBX1	1146
ENSG00000065989.14	PDE4A	2236.88888888889
ENSG00000066027.10	PPP2R5A	1346.2
ENSG00000066032.17	CTNNA2	1789.94444444444
ENSG00000066044.12	ELAVL1	2004.6
ENSG00000066056.12	TIE1	1193.9
ENSG00000066084.11	DIP2B	3501.8
ENSG00000066117.13	SMARCD1	1307.41666666667
ENSG00000066135.11	KDM4A	1457.8
ENSG00000066136.18	NFYC	1197.83333333333
ENSG00000066185.11	ZMYND12	1093.25
ENSG00000066230.9	SLC9A3	1891.66666666667
ENSG00000066248.13	NGEF	1099.55555555556
ENSG00000066279.15	ASPM	6922
ENSG00000066294.13	CD84	2771
ENSG00000066322.11	ELOVL1	950.8125
ENSG00000066336.10	SPI1	1130.5
ENSG00000066379.13	ZNRD1	1223.33333333333
ENSG00000066382.15	MPPED2	1625
ENSG00000066405.11	CLDN18	2997.66666666667
ENSG00000066422.4	ZBTB11	2894.66666666667
ENSG00000066427.20	ATXN3	1704.38461538462
ENSG00000066455.11	GOLGA5	1438
ENSG00000066468.19	FGFR2	2303.85185185185
ENSG00000066557.5	LRRC40	2884
ENSG00000066583.10	ISOC1	1260.5
ENSG00000066629.15	EML1	1227.5
ENSG00000066651.16	TRMT11	999.3
ENSG00000066654.11	THUMPD1	2014.5
ENSG00000066697.13	MSANTD3	1304.57142857143
ENSG00000066735.13	KIF26A	6181.5
ENSG00000066739.10	ATG2B	2569
ENSG00000066777.7	ARFGEF1	2777.75
ENSG00000066813.13	ACSM2B	1412.15789473684
ENSG00000066827.14	ZFAT	2764.47058823529
ENSG00000066855.14	MTFR1	1038.4
ENSG00000066923.16	STAG3	2142.10526315789
ENSG00000066926.9	FECH	1269
ENSG00000066933.14	MYO9A	3042.52380952381
ENSG00000067048.15	DDX3Y	1304.44444444444
ENSG00000067057.15	PFKP	1010.41666666667
ENSG00000067064.9	IDI1	1170.8
ENSG00000067066.15	SP100	1600
ENSG00000067082.13	KLF6	2032.42857142857
ENSG00000067113.15	PLPP1	955.166666666667
ENSG00000067141.15	NEO1	2957.90909090909
ENSG00000067167.6	TRAM1	1625.6
ENSG00000067177.13	PHKA1	5746.8
ENSG00000067182.6	TNFRSF1A	1050.375
ENSG00000067191.14	CACNB1	1674.75
ENSG00000067208.13	EVI5	2298
ENSG00000067221.12	STOML1	1793.92307692308
ENSG00000067225.16	PKM	1435.52
ENSG00000067248.8	DHX29	2966.4
ENSG00000067334.12	DNTTIP2	1951.57142857143
ENSG00000067365.13	METTL22	945
ENSG00000067369.12	TP53BP1	2858.76470588235
ENSG00000067445.19	TRO	1435.12
ENSG00000067533.5	RRP15	4131.5
ENSG00000067560.9	RHOA	906.833333333333
ENSG00000067596.9	DHX8	2519.71428571429
ENSG00000067601.7	PMS2P4	753.5
ENSG00000067606.14	PRKCZ	945.653846153846
ENSG00000067646.10	ZFY	2591
ENSG00000067704.9	IARS2	1308.25
ENSG00000067715.12	SYT1	1694.75
ENSG00000067798.12	NAV3	2393.66666666667
ENSG00000067829.17	IDH3G	1075.08333333333
ENSG00000067836.11	ROGDI	1024.1875
ENSG00000067840.11	PDZD4	1706.77777777778
ENSG00000067842.16	ATP2B3	3896.14285714286
ENSG00000067900.6	ROCK1	2578.14285714286
ENSG00000067955.12	CBFB	1177.66666666667
ENSG00000067992.11	PDK3	1375.33333333333
ENSG00000068001.12	HYAL2	1460
ENSG00000068024.15	HDAC4	2033.35294117647
ENSG00000068028.16	RASSF1	1730.2
ENSG00000068078.16	FGFR3	3075.3
ENSG00000068079.6	IFI35	696.5
ENSG00000068097.13	HEATR6	1589.41666666667
ENSG00000068120.13	COASY	1071.21428571429
ENSG00000068137.13	PLEKHH3	2034
ENSG00000068305.16	MEF2A	2637.91666666667
ENSG00000068308.12	OTUD5	1937.125
ENSG00000068323.15	TFE3	1789.8
ENSG00000068354.14	TBC1D25	1395.2
ENSG00000068366.18	ACSL4	1744
ENSG00000068383.17	INPP5A	1098.85714285714
ENSG00000068394.10	GPKOW	1742
ENSG00000068400.12	GRIPAP1	1603.35714285714
ENSG00000068438.13	FTSJ1	1028.84615384615
ENSG00000068489.11	PRR11	1161.33333333333
ENSG00000068615.15	REEP1	1247.66666666667
ENSG00000068650.17	ATP11A	2981.11764705882
ENSG00000068654.14	POLR1A	2425.2
ENSG00000068697.6	LAPTM4A	1126
ENSG00000068724.14	TTC7A	2606.33333333333
ENSG00000068745.13	IP6K2	970.333333333333
ENSG00000068781.19	STON1-GTF2A1L	2609
ENSG00000068784.11	SRBD1	1575.4
ENSG00000068796.15	KIF2A	1408.3
ENSG00000068831.17	RASGRP2	1188.30434782609
ENSG00000068878.13	PSME4	2359.11111111111
ENSG00000068885.13	IFT80	1101.15384615385
ENSG00000068903.18	SIRT2	1305.77777777778
ENSG00000068912.12	ERLEC1	1736.25
ENSG00000068971.12	PPP2R5B	1077.6
ENSG00000068976.12	PYGM	1751.8
ENSG00000068985.4	PAGE1	665
ENSG00000069011.14	PITX1	1059.66666666667
ENSG00000069018.16	TRPC7	2214.85714285714
ENSG00000069020.17	MAST4	2344.90476190476
ENSG00000069122.17	ADGRF5	3158.75
ENSG00000069188.15	SDK2	4541.8
ENSG00000069206.14	ADAM7	2503
ENSG00000069248.11	NUP133	1898.5
ENSG00000069275.12	NUCKS1	3362
ENSG00000069329.14	VPS35	1421.5
ENSG00000069345.10	DNAJA2	1934.25
ENSG00000069399.11	BCL3	883.666666666667
ENSG00000069424.13	KCNAB2	1769.15789473684
ENSG00000069431.9	ABCC9	3187.42857142857
ENSG00000069482.6	GAL	732
ENSG00000069493.13	CLEC2D	1089.9375
ENSG00000069509.5	FUNDC1	1132.5
ENSG00000069535.13	MAOB	1249.33333333333
ENSG00000069667.14	RORA	1802.5
ENSG00000069696.6	DRD4	868
ENSG00000069702.9	TGFBR3	2841.81818181818
ENSG00000069712.10	KIAA1107	4341.33333333333
ENSG00000069764.8	PLA2G10	793.5
ENSG00000069812.10	HES2	1339.66666666667
ENSG00000069849.9	ATP1B3	933.5
ENSG00000069869.14	NEDD4	3544.66666666667
ENSG00000069943.8	PIGB	1059.58333333333
ENSG00000069956.10	MAPK6	1370.66666666667
ENSG00000069966.17	GNB5	1914.91666666667
ENSG00000069974.14	RAB27A	1189.25
ENSG00000069998.11	HDHD5	1646.85714285714
ENSG00000070010.17	UFD1	1481
ENSG00000070018.7	LRP6	3524.14285714286
ENSG00000070019.4	GUCY2C	2694
ENSG00000070031.3	SCT	366
ENSG00000070047.10	PHRF1	4519.66666666667
ENSG00000070061.13	IKBKAP	3251.25
ENSG00000070081.14	NUCB2	1092.55
ENSG00000070087.12	PFN2	931.529411764706
ENSG00000070159.12	PTPN3	5383
ENSG00000070182.16	SPTB	5467.75
ENSG00000070190.11	DAPP1	2048.25
ENSG00000070193.4	FGF10	1662
ENSG00000070214.14	SLC44A1	5056
ENSG00000070269.12	TMEM260	1584.5
ENSG00000070366.12	SMG6	1441.75
ENSG00000070367.14	EXOC5	2882.90909090909
ENSG00000070371.14	CLTCL1	2636.83333333333
ENSG00000070388.10	FGF22	1437
ENSG00000070404.8	FSTL3	1124.85714285714
ENSG00000070413.17	DGCR2	3103.14285714286
ENSG00000070423.16	RNF126	1320.14285714286
ENSG00000070444.13	MNT	1339.11111111111
ENSG00000070476.13	ZXDC	3314.5
ENSG00000070495.13	JMJD6	2334.75
ENSG00000070501.10	POLB	758.470588235294
ENSG00000070526.13	ST6GALNAC1	1166.54545454545
ENSG00000070540.11	WIPI1	1098.09090909091
ENSG00000070601.8	FRMPD1	3645
ENSG00000070610.13	GBA2	1740.5
ENSG00000070614.13	NDST1	1732.11111111111
ENSG00000070669.15	ASNS	1319.11764705882
ENSG00000070718.10	AP3M2	1307.23529411765
ENSG00000070729.12	CNGB1	1692.55555555556
ENSG00000070731.8	ST6GALNAC2	793.888888888889
ENSG00000070748.16	CHAT	1550.63636363636
ENSG00000070756.12	PABPC1	961.5
ENSG00000070759.15	TESK2	2280.25
ENSG00000070761.6	CFAP20	818.428571428571
ENSG00000070770.7	CSNK2A2	1738.16666666667
ENSG00000070778.11	PTPN21	2765.88888888889
ENSG00000070785.15	EIF2B3	1017.2
ENSG00000070808.14	CAMK2A	1655.42857142857
ENSG00000070814.16	TCOF1	3351.33333333333
ENSG00000070831.14	CDC42	1479
ENSG00000070882.11	OSBPL3	2237.78571428571
ENSG00000070886.9	EPHA8	3372.5
ENSG00000070915.8	SLC12A3	2885.2
ENSG00000070950.8	RAD18	1197.6
ENSG00000070961.13	ATP2B1	2760.45454545455
ENSG00000070985.12	TRPM5	3732
ENSG00000071051.12	NCK2	1437.16666666667
ENSG00000071054.14	MAP4K4	3727.57142857143
ENSG00000071073.11	MGAT4A	2880.77777777778
ENSG00000071082.9	RPL31	993.363636363636
ENSG00000071127.15	WDR1	1306.5
ENSG00000071189.20	SNX13	2496.46153846154
ENSG00000071203.8	MS4A12	852
ENSG00000071205.10	ARHGAP10	2626.14285714286
ENSG00000071242.10	RPS6KA2	2025.92307692308
ENSG00000071243.14	ING3	1764.16666666667
ENSG00000071246.9	VASH1	1899.2
ENSG00000071282.10	LMCD1	2136.85714285714
ENSG00000071462.10	BUD23	1092.72222222222
ENSG00000071537.12	SEL1L	2020.5
ENSG00000071539.12	TRIP13	909
ENSG00000071553.15	ATP6AP1	1561.3
ENSG00000071564.13	TCF3	1864.65
ENSG00000071575.10	TRIB2	2149.75
ENSG00000071626.15	DAZAP1	2036.36363636364
ENSG00000071655.16	MBD3	1712.81818181818
ENSG00000071677.1	PRLH	264
ENSG00000071794.14	HLTF	2388.11111111111
ENSG00000071859.13	FAM50A	878.142857142857
ENSG00000071889.15	FAM3A	1263.90909090909
ENSG00000071894.13	CPSF1	1252
ENSG00000071909.17	MYO3B	3978.44444444444
ENSG00000071967.10	CYBRD1	1693.85714285714
ENSG00000071991.7	CDH19	2631.2
ENSG00000071994.9	PDCD2	1405.66666666667
ENSG00000072041.15	SLC6A15	1747.18181818182
ENSG00000072042.11	RDH11	1368.18181818182
ENSG00000072062.12	PRKACA	1472
ENSG00000072071.15	ADGRL1	2162.25
ENSG00000072080.9	SPP2	693.25
ENSG00000072110.12	ACTN1	1544.66666666667
ENSG00000072121.14	ZFYVE26	4286.18181818182
ENSG00000072133.9	RPS6KA6	2973.75
ENSG00000072134.14	EPN2	1318.96296296296
ENSG00000072135.11	PTPN18	1033.9375
ENSG00000072163.17	LIMS2	1926.11111111111
ENSG00000072182.11	ASIC4	2356.2
ENSG00000072195.13	SPEG	2126.68
ENSG00000072201.12	LNX1	1265.33333333333
ENSG00000072210.17	ALDH3A2	1638.23076923077
ENSG00000072274.11	TFRC	1448.66666666667
ENSG00000072310.15	SREBF1	1412.04347826087
ENSG00000072315.3	TRPC5	5839
ENSG00000072364.11	AFF4	2156.11111111111
ENSG00000072401.13	UBE2D1	1876.75
ENSG00000072415.7	MPP5	2226.85714285714
ENSG00000072422.15	RHOBTB1	1771.33333333333
ENSG00000072501.16	SMC1A	3857.83333333333
ENSG00000072506.11	HSD17B10	784.2
ENSG00000072518.19	MARK2	2220.6
ENSG00000072571.18	HMMR	1696.75
ENSG00000072609.16	CHFR	1727.91666666667
ENSG00000072657.7	TRHDE	2091.71428571429
ENSG00000072682.17	P4HA2	1330.1
ENSG00000072694.17	FCGR2B	2375.6
ENSG00000072736.17	NFATC3	3305
ENSG00000072756.15	TRNT1	1162.09090909091
ENSG00000072778.18	ACADVL	872.384615384615
ENSG00000072786.11	STK10	1034.5
ENSG00000072803.16	FBXW11	1484.5
ENSG00000072818.10	ACAP1	1069.5
ENSG00000072832.13	CRMP1	2702.33333333333
ENSG00000072840.11	EVC	2017.6
ENSG00000072849.9	DERL2	948.846153846154
ENSG00000072858.9	SIDT1	1272.91666666667
ENSG00000072864.11	NDE1	1125.25
ENSG00000072952.17	MRVI1	2368.41176470588
ENSG00000072954.5	TMEM38A	1285.66666666667
ENSG00000072958.7	AP1M1	1645.86666666667
ENSG00000073008.13	PVR	2400.16666666667
ENSG00000073050.10	XRCC1	1127.88888888889
ENSG00000073060.14	SCARB1	2007.27272727273
ENSG00000073067.12	CYP2W1	1335.6
ENSG00000073111.12	MCM2	1708.88888888889
ENSG00000073146.14	MOV10L1	2319.6
ENSG00000073150.12	PANX2	2768.66666666667
ENSG00000073169.12	SELENOO	2084
